ID1,ID2,Distance
11282_2008,11299_2008,0.487062
11445_2012,11486_2013,0.971675
11025_2001,11052_2002,0.6914
11419_2011,11439_2011,0.45748
11373_2010,11395_2010,0.552696
11002_2001,11026_2001,0.517842
11419_2011,11440_2012,0.479281
11025_2001,11053_2002,0.691866
11419_2011,11441_2012,0.485587
11373_2010,11396_2010,0.584324
11419_2011,11442_2012,0.518147
11025_2001,11054_2002,0.723982
11419_2011,11443_2012,0.555545
11047_2002,11080_2003,0.852534
11419_2011,11444_2012,0.584224
11002_2001,11027_2001,0.531279
11373_2010,11397_2010,0.620598
11069_2002,11105_2003,0.908472
11047_2002,11081_2003,0.852431
11419_2011,11445_2012,0.606417
11069_2002,11106_2003,0.920877
11419_2011,11446_2012,0.640862
11384_2010,11396_2010,0.268259
11282_2008,11300_2008,0.523416
11252_2007,11272_2007,0.451377
11282_2008,11301_2008,0.543714
11293_2008,11324_2009,0.611762
11128_2004,11159_2004,0.698985
11307_2008,11329_2009,0.421664
11128_2004,11160_2005,0.760525
11320_2009,11342_2009,0.556665
11433_2011,11459_2012,0.682214
11320_2009,11343_2009,0.571394
11293_2008,11325_2009,0.619508
11373_2010,11398_2010,0.654068
11398_2010,11399_2010,0.0220604
11373_2010,11399_2010,0.683558
11398_2010,11400_2011,0.0429908
11069_2002,11107_2003,0.948587
11398_2010,11401_2011,0.0429908
11025_2001,11055_2002,0.781551
11419_2011,11447_2012,0.685452
11047_2002,11082_2003,0.868272
11419_2011,11448_2012,0.694667
11047_2002,11083_2003,0.8681
11398_2010,11402_2011,0.0536452
11069_2002,11108_2003,0.955406
11025_2001,11056_2002,0.817661
11373_2010,11400_2011,0.709024
11025_2001,11057_2002,0.852327
11398_2010,11403_2011,0.0999818
11373_2010,11401_2011,0.709024
11025_2001,11058_2002,0.852212
11398_2010,11404_2011,0.10972
11373_2010,11402_2011,0.708893
11002_2001,11028_2001,0.544988
11167_2005,11190_2005,0.499718
11252_2007,11273_2007,0.472559
11445_2012,11487_2013,0.985263
11252_2007,11274_2007,0.514926
11282_2008,11302_2008,0.568713
11445_2012,11488_2013,0.985822
11252_2007,11275_2007,0.549736
11167_2005,11191_2005,0.519816
11090_2003,11102_2003,0.251665
11252_2007,11276_2007,0.578636
11002_2001,11029_2001,0.573505
11419_2011,11449_2012,0.690439
11373_2010,11403_2011,0.751693
11398_2010,11405_2011,0.145286
11047_2002,11084_2003,0.946746
11419_2011,11450_2012,0.703368
11025_2001,11059_2002,0.884355
11398_2010,11406_2011,0.172091
11047_2002,11085_2003,0.953086
11398_2010,11407_2011,0.191277
11025_2001,11060_2002,0.934555
11398_2010,11408_2011,0.200015
11025_2001,11061_2002,0.970331
11398_2010,11409_2011,0.202193
11373_2010,11404_2011,0.775799
11398_2010,11410_2011,0.202193
11419_2011,11451_2012,0.725759
11047_2002,11086_2003,0.992109
11398_2010,11411_2011,0.24252
11293_2008,11326_2009,0.691415
11128_2004,11161_2005,0.764854
11108_2003,11141_2004,0.888577
11147_2004,11173_2005,0.822373
11433_2011,11460_2012,0.695624
11398_2010,11412_2011,0.24252
11025_2001,11062_2002,0.970606
11203_2006,11204_2006,0.00334958
11282_2008,11303_2008,0.572169
11186_2005,11187_2005,0.0186135
11384_2010,11397_2010,0.304806
11398_2010,11413_2011,0.261458
11373_2010,11405_2011,0.813283
11025_2001,11063_2002,0.98246
11419_2011,11452_2012,0.743143
11002_2001,11030_2001,0.625714
11398_2010,11414_2011,0.297862
11373_2010,11406_2011,0.839222
11186_2005,11188_2005,0.0272174
11373_2010,11407_2011,0.834477
11419_2011,11453_2012,0.76237
11002_2001,11031_2001,0.707628
11419_2011,11454_2012,0.819205
11373_2010,11408_2011,0.849461
11398_2010,11415_2011,0.344527
11002_2001,11032_2001,0.765597
11282_2008,11304_2008,0.572169
11002_2001,11033_2001,0.779912
11419_2011,11455_2012,0.854783
11373_2010,11409_2011,0.854482
11167_2005,11192_2005,0.53792
11090_2003,11103_2003,0.263448
11186_2005,11189_2005,0.0681431
11384_2010,11398_2010,0.340794
11282_2008,11305_2008,0.619606
11398_2010,11416_2011,0.377501
11002_2001,11034_2001,0.779686
11419_2011,11456_2012,0.871164
11373_2010,11410_2011,0.854482
11419_2011,11457_2012,0.925405
11002_2001,11035_2001,0.782392
11419_2011,11458_2012,0.985947
11373_2010,11411_2011,0.876961
11419_2011,11459_2012,0.990958
11002_2001,11036_2001,0.80851
11398_2010,11417_2011,0.411232
11373_2010,11412_2011,0.876961
11002_2001,11037_2001,0.848623
11398_2010,11418_2011,0.468403
11002_2001,11038_2001,0.86157
11373_2010,11413_2011,0.877324
11398_2010,11419_2011,0.536792
11002_2001,11039_2001,0.877223
11384_2010,11399_2010,0.373052
11203_2006,11205_2006,0.00502823
11186_2005,11190_2005,0.101797
11128_2004,11162_2005,0.812237
11307_2008,11330_2009,0.467343
11128_2004,11163_2005,0.807244
11320_2009,11344_2009,0.589182
11128_2004,11164_2005,0.884545
11398_2010,11420_2011,0.57555
11373_2010,11414_2011,0.906819
11002_2001,11040_2002,0.929381
11398_2010,11421_2011,0.598136
11186_2005,11191_2005,0.129076
11384_2010,11400_2011,0.403923
11203_2006,11206_2006,0.0289742
11282_2008,11306_2008,0.615916
11217_2006,11243_2007,0.666583
11233_2006,11256_2007,0.599568
11460_2012,11484_2013,0.599098
11451_2012,11484_2013,0.860996
11334_2009,11359_2009,0.638346
11359_2009,11375_2010,0.325419
11334_2009,11360_2010,0.70319
11404_2011,11435_2011,0.784922
11265_2007,11268_2007,0.0829024
11252_2007,11277_2007,0.61529
11186_2005,11192_2005,0.139054
11252_2007,11278_2007,0.65388
11282_2008,11307_2008,0.612067
11203_2006,11207_2006,0.0681942
11186_2005,11193_2005,0.178313
11252_2007,11279_2007,0.681676
11203_2006,11208_2006,0.0718949
11282_2008,11308_2008,0.642448
11167_2005,11193_2005,0.569652
11282_2008,11309_2008,0.650324
11203_2006,11209_2006,0.0830861
11282_2008,11310_2008,0.716935
11252_2007,11280_2008,0.72737
11203_2006,11210_2006,0.09812
11186_2005,11194_2005,0.18259
11090_2003,11104_2003,0.282712
11186_2005,11195_2005,0.197682
11203_2006,11211_2006,0.131113
11186_2005,11196_2005,0.204292
11252_2007,11281_2008,0.736101
11398_2010,11422_2011,0.651786
11002_2001,11041_2002,0.929381
11373_2010,11415_2011,0.953572
11002_2001,11042_2002,0.935402
11398_2010,11423_2011,0.655363
11373_2010,11416_2011,0.980621
11398_2010,11424_2011,0.667384
11373_2010,11417_2011,0.973968
11398_2010,11425_2011,0.722303
11427_2011,11428_2011,0.00334734
11398_2010,11426_2011,0.771984
11373_2010,11418_2011,0.986465
11398_2010,11427_2011,0.79754
11427_2011,11429_2011,0.0237533
11398_2010,11428_2011,0.793204
11002_2001,11043_2002,0.941298
11384_2010,11401_2011,0.403923
11252_2007,11282_2008,0.773112
11282_2008,11311_2008,0.717018
11384_2010,11402_2011,0.412554
11282_2008,11312_2008,0.721295
11252_2007,11283_2008,0.802434
11203_2006,11212_2006,0.165807
11282_2008,11313_2008,0.730023
11427_2011,11430_2011,0.0376789
11398_2010,11429_2011,0.817501
11446_2012,11447_2012,0.0429713
11282_2008,11314_2008,0.7348
11398_2010,11430_2011,0.849632
11427_2011,11431_2011,0.0429604
11398_2010,11431_2011,0.839063
11427_2011,11432_2011,0.057244
11398_2010,11432_2011,0.853503
11002_2001,11044_2002,0.941298
11090_2003,11105_2003,0.310254
11002_2001,11045_2002,0.971527
11398_2010,11433_2011,0.897504
11427_2011,11433_2011,0.101982
11398_2010,11434_2011,0.893223
11002_2001,11046_2002,0.995767
11398_2010,11435_2011,0.894612
11427_2011,11434_2011,0.11758
11398_2010,11436_2011,0.94887
11186_2005,11197_2005,0.261198
11282_2008,11315_2008,0.771728
11427_2011,11435_2011,0.119605
11427_2011,11436_2011,0.155737
11398_2010,11437_2011,0.982265
11420_2011,11421_2011,0.0376708
11252_2007,11284_2008,0.816943
11420_2011,11422_2011,0.0645748
11427_2011,11437_2011,0.178722
11398_2010,11438_2011,0.997325
11420_2011,11423_2011,0.06822
11427_2011,11438_2011,0.180792
11420_2011,11424_2011,0.0774668
11167_2005,11194_2005,0.573428
11427_2011,11439_2011,0.210872
11420_2011,11425_2011,0.117622
11090_2003,11106_2003,0.315441
11167_2005,11195_2005,0.595033
11420_2011,11426_2011,0.164012
11427_2011,11440_2012,0.249574
11420_2011,11427_2011,0.198089
11167_2005,11196_2005,0.591594
11090_2003,11107_2003,0.343797
11167_2005,11197_2005,0.652585
11446_2012,11448_2012,0.0848335
11252_2007,11285_2008,0.853641
11446_2012,11449_2012,0.0886138
11282_2008,11316_2008,0.821196
11252_2007,11286_2008,0.905943
11203_2006,11213_2006,0.204395
11252_2007,11287_2008,0.945329
11282_2008,11317_2008,0.845969
11252_2007,11288_2008,0.988175
11446_2012,11450_2012,0.0962164
11186_2005,11198_2005,0.294955
11203_2006,11214_2006,0.235804
11420_2011,11428_2011,0.198065
11427_2011,11441_2012,0.256651
11420_2011,11429_2011,0.219813
11427_2011,11442_2012,0.295409
11420_2011,11430_2011,0.233709
11186_2005,11199_2005,0.302395
11420_2011,11431_2011,0.233784
11427_2011,11443_2012,0.325612
11420_2011,11432_2011,0.249795
11167_2005,11198_2005,0.694205
11282_2008,11318_2008,0.851925
11446_2012,11451_2012,0.127103
11282_2008,11319_2008,0.851828
11446_2012,11452_2012,0.143081
11282_2008,11320_2009,0.856623
11427_2011,11444_2012,0.375991
11420_2011,11433_2011,0.296339
11203_2006,11215_2006,0.270849
11186_2005,11200_2006,0.359442
11384_2010,11403_2011,0.454354
11427_2011,11445_2012,0.401389
11420_2011,11434_2011,0.3146
11167_2005,11199_2005,0.706815
11282_2008,11321_2009,0.885268
11446_2012,11453_2012,0.16777
11186_2005,11201_2006,0.375807
11384_2010,11404_2011,0.46994
11446_2012,11454_2012,0.208566
11282_2008,11322_2009,0.907802
11167_2005,11200_2006,0.75803
11384_2010,11405_2011,0.514852
11186_2005,11202_2006,0.401051
11090_2003,11108_2003,0.379157
11384_2010,11406_2011,0.538466
11282_2008,11323_2009,0.924959
11446_2012,11455_2012,0.249324
11282_2008,11324_2009,0.942489
11203_2006,11216_2006,0.300259
11282_2008,11325_2009,0.954935
11420_2011,11435_2011,0.317343
11427_2011,11446_2012,0.430591
11420_2011,11436_2011,0.361756
11186_2005,11203_2006,0.457167
11446_2012,11456_2012,0.263363
11186_2005,11204_2006,0.46335
11203_2006,11217_2006,0.346653
11446_2012,11457_2012,0.320102
11167_2005,11201_2006,0.776559
11420_2011,11437_2011,0.377382
11427_2011,11447_2012,0.473222
11420_2011,11438_2011,0.380062
11384_2010,11407_2011,0.549007
11446_2012,11458_2012,0.370813
11090_2003,11109_2003,0.445482
11384_2010,11408_2011,0.559404
11186_2005,11205_2006,0.466474
11167_2005,11202_2006,0.809772
11446_2012,11459_2012,0.379127
11203_2006,11218_2006,0.384748
11090_2003,11110_2003,0.479414
11186_2005,11206_2006,0.479492
11203_2006,11219_2006,0.38742
11186_2005,11207_2006,0.518587
11167_2005,11203_2006,0.837986
11420_2011,11439_2011,0.413131
11427_2011,11448_2012,0.489045
11420_2011,11440_2012,0.439613
11446_2012,11460_2012,0.407575
11186_2005,11208_2006,0.525441
11167_2005,11204_2006,0.8483
11384_2010,11409_2011,0.5629
11186_2005,11209_2006,0.542672
11446_2012,11461_2012,0.455016
11186_2005,11210_2006,0.556246
11090_2003,11111_2003,0.51559
11265_2007,11269_2007,0.131084
11404_2011,11436_2011,0.835009
11460_2012,11485_2013,0.614056
11451_2012,11485_2013,0.883332
11334_2009,11361_2010,0.721207
11233_2006,11257_2007,0.618583
11460_2012,11486_2013,0.633603
11334_2009,11362_2010,0.776331
11404_2011,11437_2011,0.850927
11359_2009,11376_2010,0.330701
11334_2009,11363_2010,0.781116
11404_2011,11438_2011,0.862793
11451_2012,11486_2013,0.887694
11404_2011,11439_2011,0.918414
11359_2009,11377_2010,0.333221
11334_2009,11364_2010,0.780064
11233_2006,11258_2007,0.645737
11334_2009,11365_2010,0.780064
11217_2006,11244_2007,0.712688
11404_2011,11440_2012,0.971238
11265_2007,11270_2007,0.14516
11334_2009,11366_2010,0.814162
11233_2006,11259_2007,0.698579
11420_2011,11441_2012,0.451896
11427_2011,11449_2012,0.492388
11420_2011,11442_2012,0.489892
11203_2006,11220_2006,0.424748
11167_2005,11205_2006,0.85367
11384_2010,11410_2011,0.5629
11186_2005,11211_2006,0.607611
11090_2003,11112_2003,0.546521
11203_2006,11221_2006,0.466422
11167_2005,11206_2006,0.869205
11203_2006,11222_2006,0.466405
11186_2005,11212_2006,0.630194
11384_2010,11411_2011,0.595417
11186_2005,11213_2006,0.666794
11167_2005,11207_2006,0.912332
11186_2005,11214_2006,0.68398
11384_2010,11412_2011,0.595417
11446_2012,11462_2012,0.461279
11167_2005,11208_2006,0.923905
11186_2005,11215_2006,0.72512
11446_2012,11463_2012,0.496339
11384_2010,11413_2011,0.622009
11186_2005,11216_2006,0.742498
11167_2005,11209_2006,0.936356
11446_2012,11464_2012,0.496339
11186_2005,11217_2006,0.789993
11384_2010,11414_2011,0.661784
11167_2005,11210_2006,0.95377
11420_2011,11443_2012,0.525328
11427_2011,11450_2012,0.505372
11420_2011,11444_2012,0.552403
11427_2011,11451_2012,0.528686
11420_2011,11445_2012,0.573913
11427_2011,11452_2012,0.542214
11399_2010,11400_2011,0.0203066
11420_2011,11446_2012,0.603259
11446_2012,11465_2012,0.546792
11203_2006,11223_2006,0.491643
11090_2003,11113_2003,0.607375
11384_2010,11415_2011,0.698885
11186_2005,11218_2006,0.835058
11090_2003,11114_2003,0.642119
11203_2006,11224_2006,0.501396
11186_2005,11219_2006,0.839576
11090_2003,11115_2003,0.683312
11203_2006,11225_2006,0.524682
11186_2005,11220_2006,0.866673
11384_2010,11416_2011,0.7115
11446_2012,11466_2012,0.580938
11186_2005,11221_2006,0.890658
11090_2003,11116_2003,0.683038
11203_2006,11226_2006,0.55558
11446_2012,11467_2012,0.595245
11186_2005,11222_2006,0.884994
11399_2010,11401_2011,0.0203066
11427_2011,11453_2012,0.567165
11446_2012,11468_2012,0.595245
11186_2005,11223_2006,0.924086
11090_2003,11117_2003,0.700308
11203_2006,11227_2006,0.595276
11446_2012,11469_2012,0.598883
11186_2005,11224_2006,0.941863
11203_2006,11228_2006,0.665168
11186_2005,11225_2006,0.972238
11446_2012,11470_2012,0.633149
11384_2010,11417_2011,0.711775
11399_2010,11402_2011,0.0341618
11420_2011,11447_2012,0.645363
11427_2011,11454_2012,0.619189
11399_2010,11403_2011,0.0811082
11420_2011,11448_2012,0.656912
11446_2012,11471_2012,0.698355
11203_2006,11229_2006,0.665128
11090_2003,11118_2003,0.735545
11446_2012,11472_2012,0.728488
11203_2006,11230_2006,0.677515
11090_2003,11119_2003,0.748869
11399_2010,11404_2011,0.0906156
11427_2011,11455_2012,0.661589
11420_2011,11449_2012,0.648926
11399_2010,11405_2011,0.125287
11427_2011,11456_2012,0.681837
11420_2011,11450_2012,0.660904
11399_2010,11406_2011,0.151384
11090_2003,11120_2004,0.748245
11203_2006,11231_2006,0.686005
11090_2003,11121_2004,0.739517
11203_2006,11232_2006,0.711183
11446_2012,11473_2012,0.72857
11384_2010,11418_2011,0.752125
11090_2003,11122_2004,0.780828
11446_2012,11474_2012,0.724092
11384_2010,11419_2011,0.798776
11090_2003,11123_2004,0.848892
11446_2012,11475_2012,0.764944
11384_2010,11420_2011,0.823557
11090_2003,11124_2004,0.863011
11399_2010,11407_2011,0.170012
11427_2011,11457_2012,0.747094
11399_2010,11408_2011,0.17849
11420_2011,11451_2012,0.682042
11203_2006,11233_2006,0.747204
11446_2012,11476_2012,0.783378
11090_2003,11125_2004,0.8955
11203_2006,11234_2006,0.809643
11090_2003,11126_2004,0.929634
11446_2012,11477_2012,0.822916
11384_2010,11421_2011,0.840818
11090_2003,11127_2004,0.959243
11427_2011,11458_2012,0.813809
11399_2010,11409_2011,0.1806
11420_2011,11452_2012,0.698536
11427_2011,11459_2012,0.818456
11420_2011,11453_2012,0.721406
11399_2010,11410_2011,0.1806
11090_2003,11128_2004,0.989355
11203_2006,11235_2006,0.850848
11446_2012,11478_2012,0.849756
11384_2010,11422_2011,0.899292
11399_2010,11411_2011,0.219858
11427_2011,11460_2012,0.838765
11420_2011,11454_2012,0.775335
11399_2010,11412_2011,0.219858
11384_2010,11423_2011,0.904815
11446_2012,11479_2012,0.883609
11203_2006,11236_2006,0.916436
11384_2010,11424_2011,0.916237
11446_2012,11480_2013,0.905664
11203_2006,11237_2006,0.969054
11384_2010,11425_2011,0.970374
11446_2012,11481_2013,0.917138
11203_2006,11238_2006,0.969038
11420_2011,11455_2012,0.807792
11427_2011,11461_2012,0.914584
11399_2010,11413_2011,0.240579
11399_2010,11414_2011,0.27602
11427_2011,11462_2012,0.926115
11374_2010,11375_2010,0.0483017
11399_2010,11415_2011,0.32162
11427_2011,11463_2012,0.987854
11203_2006,11239_2006,0.969024
11446_2012,11482_2013,0.950204
11399_2010,11416_2011,0.359624
11374_2010,11376_2010,0.0518546
11446_2012,11483_2013,0.962903
11203_2006,11241_2007,0.999634
11446_2012,11484_2013,0.966745
11399_2010,11417_2011,0.392481
11374_2010,11377_2010,0.0536533
11399_2010,11418_2011,0.448315
11427_2011,11464_2012,0.987854
11399_2010,11419_2011,0.514679
11128_2004,11165_2005,0.912873
11293_2008,11327_2009,0.724864
11128_2004,11166_2005,0.935608
11346_2009,11367_2010,0.472953
11320_2009,11345_2009,0.603723
11307_2008,11331_2009,0.473609
11399_2010,11420_2011,0.555067
11374_2010,11378_2010,0.0810429
11420_2011,11456_2012,0.828066
11399_2010,11421_2011,0.576901
11374_2010,11379_2010,0.131264
11399_2010,11422_2011,0.629141
11374_2010,11380_2010,0.157576
11399_2010,11423_2011,0.632531
11374_2010,11381_2010,0.180605
11399_2010,11424_2011,0.644019
11420_2011,11457_2012,0.874304
11446_2012,11485_2013,0.978805
11399_2010,11425_2011,0.69759
11374_2010,11382_2010,0.217787
11399_2010,11426_2011,0.745679
11420_2011,11458_2012,0.948168
11374_2010,11383_2010,0.261372
11420_2011,11459_2012,0.953347
11399_2010,11427_2011,0.770666
11446_2012,11486_2013,0.98413
11293_2008,11328_2009,0.747362
11128_2004,11167_2005,0.970809
11320_2009,11346_2009,0.610801
11433_2011,11461_2012,0.756693
11399_2010,11428_2011,0.766629
11374_2010,11384_2010,0.259013
11399_2010,11429_2011,0.790019
11420_2011,11460_2012,0.977704
11399_2010,11430_2011,0.821417
11446_2012,11487_2013,0.997674
11265_2007,11271_2007,0.14516
11451_2012,11487_2013,0.888822
11359_2009,11378_2010,0.365051
11451_2012,11488_2013,0.899609
11217_2006,11245_2007,0.780467
11233_2006,11260_2007,0.711378
11359_2009,11379_2010,0.41584
11334_2009,11367_2010,0.82418
11233_2006,11261_2007,0.74669
11460_2012,11487_2013,0.653322
11451_2012,11489_2013,0.938471
11460_2012,11488_2013,0.665534
11404_2011,11441_2012,0.972038
11334_2009,11368_2010,0.824512
11217_2006,11246_2007,0.813837
11460_2012,11489_2013,0.708102
11404_2011,11442_2012,0.993253
11334_2009,11369_2010,0.824512
11433_2011,11462_2012,0.76588
11320_2009,11347_2009,0.618419
11147_2004,11174_2005,0.822373
11346_2009,11368_2010,0.482626
11147_2004,11175_2005,0.832458
11108_2003,11142_2004,0.888577
11346_2009,11369_2010,0.482626
11320_2009,11348_2009,0.6462
11433_2011,11463_2012,0.813423
11320_2009,11349_2009,0.658083
11433_2011,11464_2012,0.813423
11128_2004,11168_2005,0.977843
11399_2010,11431_2011,0.811201
11070_2002,11071_2002,0.0151909
11399_2010,11432_2011,0.824949
11374_2010,11385_2010,0.261487
11399_2010,11433_2011,0.867549
11070_2002,11072_2002,0.0429778
11374_2010,11386_2010,0.325771
11399_2010,11434_2011,0.863546
11070_2002,11073_2002,0.0922965
11399_2010,11435_2011,0.865171
11374_2010,11387_2010,0.32835
11399_2010,11436_2011,0.917792
11070_2002,11074_2002,0.135156
11374_2010,11388_2010,0.363123
11399_2010,11437_2011,0.950129
11070_2002,11075_2002,0.172136
11399_2010,11438_2011,0.964708
11374_2010,11389_2010,0.405556
11283_2008,11284_2008,0.035955
11070_2002,11076_2002,0.215366
11374_2010,11390_2010,0.438286
11070_2002,11077_2002,0.222227
11374_2010,11391_2010,0.463512
11048_2002,11049_2002,0.0306908
11070_2002,11078_2002,0.240429
11374_2010,11392_2010,0.48585
11048_2002,11050_2002,0.0812113
11070_2002,11079_2002,0.295424
11048_2002,11051_2002,0.11163
11374_2010,11393_2010,0.515686
11283_2008,11285_2008,0.0866692
11374_2010,11394_2010,0.52215
11070_2002,11080_2003,0.321111
11048_2002,11052_2002,0.115514
11374_2010,11395_2010,0.536553
11070_2002,11081_2003,0.326178
11048_2002,11053_2002,0.117477
11374_2010,11396_2010,0.567371
11070_2002,11082_2003,0.333924
11048_2002,11054_2002,0.16574
11374_2010,11397_2010,0.602751
11070_2002,11083_2003,0.336478
11048_2002,11055_2002,0.219625
11283_2008,11286_2008,0.131045
11265_2007,11272_2007,0.176296
11334_2009,11370_2010,0.860189
11265_2007,11273_2007,0.197693
11359_2009,11380_2010,0.445775
11265_2007,11274_2007,0.235859
11451_2012,11490_2013,0.979936
11265_2007,11275_2007,0.273987
11460_2012,11490_2013,0.729775
11451_2012,11491_2013,0.979936
11233_2006,11262_2007,0.74669
11217_2006,11247_2007,0.809051
11451_2012,11492_2013,0.975506
